,0,1,2
0,-0.14850544929504395,0.004575532395392656,0.6266821622848511
1,-0.14816094934940338,0.004688560031354427,0.6268278360366821
2,-0.14754869043827057,0.005032302346080542,0.6269735097885132
3,-0.14667075872421265,0.005604156292974949,0.627119243144989
4,-0.14552921056747437,0.006401520688086748,0.6272649168968201
5,-0.14412610232830048,0.0074217915534973145,0.6274105906486511
6,-0.14246349036693573,0.00866236723959446,0.6275562644004822
7,-0.14054347574710846,0.010120644234120846,0.6277019381523132
8,-0.13836808502674103,0.011794021353125572,0.6278476715087891
9,-0.13593938946723938,0.013679894618690014,0.6279933452606201
10,-0.13325946033000946,0.015775661915540695,0.6281390190124512
11,-0.13033036887645721,0.018078722059726715,0.6282846927642822
12,-0.1271541714668274,0.020586470142006874,0.6284303665161133
13,-0.12373293191194534,0.023296304047107697,0.6285760402679443
14,-0.12006870657205582,0.026205623522400856,0.6287217736244202
15,-0.11616357415914536,0.02931182272732258,0.6288674473762512
16,-0.11201958358287811,0.03261230140924454,0.6290131211280823
17,-0.10763881355524063,0.03610445559024811,0.6291587948799133
18,-0.10302332043647766,0.039785683155059814,0.6293044686317444
19,-0.09817516803741455,0.04365338385105133,0.6294502019882202
20,-0.09309642761945724,0.04770495370030403,0.6295958757400513
21,-0.0877891480922699,0.051937784999608994,0.6297415494918823
22,-0.08225540816783905,0.05634928494691849,0.6298872232437134
23,-0.07649727165699005,0.06093684211373329,0.6300328969955444
24,-0.07051678746938705,0.06569785624742508,0.6301786303520203
25,-0.0643160343170166,0.07062973082065582,0.6303243041038513
26,-0.05789707601070404,0.0757298544049263,0.6304699778556824
27,-0.05126196891069412,0.08099563419818878,0.6306156516075134
28,-0.04441278055310249,0.08642445504665375,0.6307613253593445
29,-0.0373515784740448,0.09201372414827347,0.6309069991111755
30,-0.030080420896410942,0.09776083379983902,0.6310527324676514
31,-0.022601373493671417,0.10366318374872208,0.6311984062194824
32,-0.014916502870619297,0.10971817374229431,0.6313440799713135
33,-0.007027871441096067,0.1159232035279274,0.6314897537231445
34,0.0010624562855809927,0.12227565795183182,0.6316354274749756
35,0.009352416731417179,0.12877294421195984,0.6317811608314514
36,0.0178399458527565,0.13541245460510254,0.6319268345832825
37,0.026522979140281677,0.14219160377979279,0.6320725083351135
38,0.03539945185184479,0.14910775423049927,0.6322181820869446
39,0.04446730017662048,0.15615834295749664,0.6323638558387756
40,0.05372446030378342,0.1633407324552536,0.6325095891952515
41,0.06316886842250824,0.1706523448228836,0.6326552629470825
42,0.0727984607219696,0.17809057235717773,0.6328009366989136
43,0.08261117339134216,0.18565280735492706,0.6329466104507446
44,0.09260494261980057,0.19333645701408386,0.6330922842025757
45,0.10277770459651947,0.20113889873027802,0.6332379579544067
46,0.11312738806009293,0.2090575397014618,0.6333836913108826
47,0.12365194410085678,0.21708978712558746,0.6335293650627136
48,0.1343492865562439,0.2252330332994461,0.6336750388145447
49,0.14521737396717072,0.2334846705198288,0.6338207125663757
50,0.1562541276216507,0.2418420910835266,0.6339663863182068
51,0.1674574911594391,0.2503027021884918,0.6341121196746826
52,0.17882540822029114,0.2588639259338379,0.6342577934265137
53,0.1903557926416397,0.2675231099128723,0.6344034671783447
54,0.20204658806324005,0.27627766132354736,0.6345491409301758
55,0.2138957381248474,0.2851250171661377,0.6346948146820068
56,0.22590117156505585,0.2940625250339508,0.6348405480384827
57,0.2380608320236206,0.30308762192726135,0.6349862217903137
58,0.25037264823913574,0.3121977150440216,0.6351318955421448
59,0.2628345489501953,0.3213901221752167,0.6352763175964355
60,0.27544450759887695,0.330662339925766,0.6353745460510254
61,0.28820040822029114,0.34001168608665466,0.635461151599884
62,0.3011002242565155,0.34943562746047974,0.6355358362197876
63,0.3141418695449829,0.3589315116405487,0.6355454921722412
64,0.3273232877254486,0.36849674582481384,0.6355332136154175
65,0.34064242243766785,0.3781287372112274,0.6355016827583313
66,0.3540972173213959,0.3878248631954193,0.6354504823684692
67,0.36768555641174316,0.3975825607776642,0.6352731585502625
68,0.38140544295310974,0.4073992073535919,0.6348296403884888
69,0.3952547609806061,0.4172721803188324,0.6343618035316467
70,0.4092314839363098,0.4271988868713379,0.6338694095611572
71,0.4233335256576538,0.43717673420906067,0.6333520412445068
72,0.4375588297843933,0.447203129529953,0.6328095197677612
73,0.45190533995628357,0.4572754502296448,0.6325626969337463
74,0.46637097001075745,0.46739110350608826,0.6325314044952393
75,0.4809536933898926,0.47754746675491333,0.6327185034751892
76,0.49565139412879944,0.48774197697639465,0.6330996751785278
77,0.5104620456695557,0.4979720115661621,0.6336782574653625
78,0.5253835916519165,0.508234977722168,0.6344574093818665
79,0.5404139161109924,0.5185282230377197,0.6354401707649231
80,0.5555509924888611,0.528849184513092,0.6366294622421265
81,0.5707927942276001,0.5391952991485596,0.6382021307945251
82,0.5861371755599976,0.5495638847351074,0.6402329206466675
83,0.6015821099281311,0.5599523782730103,0.6433371901512146
84,0.6171255707740784,0.570358157157898,0.6463857889175415
85,0.6327654123306274,0.5807786583900452,0.6493306756019592
86,0.6484996676445007,0.5912113189697266,0.652169942855835
87,0.6643261909484863,0.6016533970832825,0.6549017429351807
88,0.6802429556846619,0.6121023893356323,0.6567920446395874
89,0.696247935295105,0.622555673122406,0.6583881974220276
90,0.7123389840126038,0.6330106854438782,0.6597594618797302
91,0.7285140752792358,0.6434647440910339,0.6609035730361938
92,0.7447711229324341,0.653915286064148,0.6613948345184326
93,0.7611081004142761,0.6643596887588501,0.6609787940979004
94,0.7775229215621948,0.674795389175415,0.6588608026504517
95,0.7940135598182678,0.6852197647094727,0.6559290885925293
96,0.810577929019928,0.6956302523612976,0.6529151201248169
97,0.8272139430046082,0.706024169921875,0.6498191356658936
98,0.8439195156097412,0.7163989543914795,0.6466411352157593
99,0.8606926798820496,0.7267520427703857,0.6433813571929932
100,0.8775312304496765,0.7370807528495789,0.6389234066009521
101,0.8944332599639893,0.7473825216293335,0.6336683034896851
102,0.9113966226577759,0.7576547861099243,0.62778639793396
103,0.9284192323684692,0.7678948640823364,0.6219353675842285
104,0.945499062538147,0.7781001925468445,0.6163220405578613
105,0.9626340270042419,0.7882682085037231,0.6109471917152405
106,0.979822039604187,0.7983962297439575,0.6081359386444092
107,0.9970611333847046,0.808481752872467,0.6063050031661987
108,1.0143492221832275,0.8185220956802368,0.6046115159988403
109,1.0316840410232544,0.8285146355628967,0.6030554175376892
110,1.049063801765442,0.8384568691253662,0.6016364693641663
111,1.0664863586425781,0.8483461141586304,0.6003543138504028
112,1.0839495658874512,0.8581797480583191,0.5996551513671875
113,1.1014513969421387,0.8679552674293518,0.5990329384803772
114,1.1189898252487183,0.8776699900627136,0.5984849333763123
115,1.136562705039978,0.8873213529586792,0.598010778427124
116,1.1541680097579956,0.8969067335128784,0.5976099967956543
117,1.1718037128448486,0.9064235687255859,0.5968002080917358
118,1.1894677877426147,0.9158691763877869,0.594481348991394
119,1.207158088684082,0.9252409934997559,0.5921921730041504
120,1.2248725891113281,0.9345364570617676,0.5899325609207153
121,1.2426091432571411,0.9437528848648071,0.5877025127410889
122,1.2603658437728882,0.9528877139091492,0.5854741930961609
123,1.2781404256820679,0.9619383811950684,0.5835942625999451
124,1.2959309816360474,0.9709022641181946,0.5819864869117737
125,1.3137354850769043,0.9797767400741577,0.5804071426391602
126,1.3315516710281372,0.9885591864585876,0.5788558721542358
127,1.3493777513504028,0.997247040271759,0.5773324966430664
128,1.3672113418579102,1.0058376789093018,0.5758367776870728
129,1.385050654411316,1.0143284797668457,0.576213002204895
130,1.4028934240341187,1.0227168798446655,0.5766479969024658
131,1.420737624168396,1.0310002565383911,0.577074408531189
132,1.4385813474655151,1.039176106452942,0.5774924159049988
133,1.4564224481582642,1.0472416877746582,0.57790207862854
134,1.4742587804794312,1.05519437789917,0.5784123539924622
135,1.4920883178710938,1.0630316734313965,0.5793554782867432
136,1.5099090337753296,1.0707509517669678,0.5803621411323547
137,1.5277189016342163,1.0783495903015137,0.5814309120178223
138,1.5455156564712524,1.085824966430664,0.5825601816177368
139,1.5632975101470947,1.0931745767593384,0.5837483406066895
140,1.5810621976852417,1.100395679473877,0.5846636295318604
141,1.5988078117370605,1.1074857711791992,0.5855909585952759
142,1.6165320873260498,1.114442229270935,0.5866475105285645
143,1.6342331171035767,1.1212624311447144,0.5878291130065918
144,1.6519088745117188,1.127943754196167,0.5891314744949341
145,1.6695570945739746,1.1344836950302124,0.5904895067214966
146,1.6871758699417114,1.140879511833191,0.591465175151825
147,1.7047631740570068,1.147128701210022,0.5925606489181519
148,1.7223167419433594,1.1532286405563354,0.5937691926956177
149,1.7398347854614258,1.1591767072677612,0.5952367782592773
150,1.757314920425415,1.1649702787399292,0.5969985723495483
151,1.7747553586959839,1.1706068515777588,0.5987260937690735
152,1.7921539545059204,1.1760836839675903,0.6000871062278748
153,1.8095085620880127,1.1813982725143433,0.6014348864555359
154,1.826817274093628,1.1865479946136475,0.6027684211730957
155,1.8440778255462646,1.1915302276611328,0.604086697101593
156,1.8612881898880005,1.1963423490524292,0.6053886413574219
157,1.8784464597702026,1.2009817361831665,0.6058130264282227
158,1.8955504894256592,1.2054460048675537,0.6056830883026123
159,1.9125982522964478,1.2097322940826416,0.6054368019104004
160,1.9295876026153564,1.21383798122406,0.6050803065299988
161,1.9465163946151733,1.2177608013153076,0.6046196818351746
162,1.9633828401565552,1.2214977741241455,0.6040612459182739
163,1.980184555053711,1.2250463962554932,0.6029778122901917
164,1.9969197511672974,1.2284042835235596,0.6017354130744934
165,2.0135862827301025,1.2315685749053955,0.6004542112350464
166,2.030181884765625,1.2345367670059204,0.5991368889808655
167,2.0467047691345215,1.2373062372207642,0.5977863669395447
168,2.06315279006958,1.2398743629455566,0.5964055061340332
169,2.076413154602051,1.2422386407852173,0.5942997336387634
170,2.0926713943481445,1.2440016269683838,0.5924513936042786
171,2.108752727508545,1.2463630437850952,0.5900760293006897
172,2.1246583461761475,1.249254822731018,0.5877636075019836
173,2.1403884887695312,1.2526687383651733,0.5854469537734985
174,2.155944347381592,1.256596326828003,0.583170473575592
175,2.1713268756866455,1.2610290050506592,0.5816594362258911
176,2.1865363121032715,1.2659587860107422,0.5813471078872681
177,2.2015740871429443,1.2713769674301147,0.5811077952384949
178,2.2164409160614014,1.2772752046585083,0.5809464454650879
179,2.231137275695801,1.2836452722549438,0.5808676481246948
180,2.245664119720459,1.2904785871505737,0.58087557554245
181,2.2600226402282715,1.297766923904419,0.5809743404388428
182,2.2742130756378174,1.3055018186569214,0.5824488997459412
183,2.288236618041992,1.3136749267578125,0.5843833088874817
184,2.302093982696533,1.3222777843475342,0.5861853957176208
185,2.3157858848571777,1.3313021659851074,0.5878466367721558
186,2.329313278198242,1.3407394886016846,0.5893592834472656
187,2.342677116394043,1.350581407546997,0.5907397270202637
188,2.3558778762817383,1.360819697380066,0.5923815965652466
189,2.3689165115356445,1.3714457750320435,0.5934154391288757
190,2.381793975830078,1.3824514150619507,0.5937196016311646
191,2.3945109844207764,1.39382803440094,0.59392249584198
192,2.4070682525634766,1.4055674076080322,0.5940199494361877
193,2.419466733932495,1.417661190032959,0.594008207321167
194,2.4317073822021484,1.430100917816162,0.5938838124275208
195,2.4437906742095947,1.4428781270980835,0.5936436057090759
196,2.4557175636291504,1.4559844732284546,0.5936284065246582
197,2.4674887657165527,1.4694117307662964,0.593816876411438
198,2.4791054725646973,1.4831513166427612,0.5938196182250977
199,2.490568161010742,1.4971948862075806,0.5938389301300049
200,2.501877784729004,1.5115340948104858,0.593873918056488
201,2.5130350589752197,1.5261605978012085,0.5939237475395203
202,2.524040937423706,1.5410659313201904,0.5939875245094299
203,2.5348961353302,1.5562416315078735,0.5939353704452515
204,2.5456016063690186,1.5716795921325684,0.5937008857727051
205,2.5561578273773193,1.5873711109161377,0.5934664011001587
206,2.566565990447998,1.6033079624176025,0.5936456322669983
207,2.576826810836792,1.6194818019866943,0.5940994620323181
208,2.5869407653808594,1.635884165763855,0.5945287346839905
209,2.596909284591675,1.652506709098816,0.5946279168128967
210,2.6067328453063965,1.669340968132019,0.5929439067840576
211,2.6164121627807617,1.6863785982131958,0.5911878943443298
212,2.625948190689087,1.7036112546920776,0.5893608331680298
213,2.6353418827056885,1.721030592918396,0.5874636173248291
214,2.6445937156677246,1.7386280298233032,0.5854974389076233
215,2.6537046432495117,1.7563954591751099,0.5831718444824219
216,2.6626758575439453,1.7743241786956787,0.5810346603393555
217,2.6715075969696045,1.7924060821533203,0.5799856185913086
218,2.6802010536193848,1.810632586479187,0.5791864991188049
219,2.6887569427490234,1.8289954662322998,0.5786350965499878
220,2.697175979614258,1.8474862575531006,0.5783286690711975
221,2.7054591178894043,1.8660964965820312,0.5820648670196533
222,2.7136070728302,1.8848179578781128,0.5866479873657227
223,2.721620798110962,1.9036420583724976,0.5914783477783203
224,2.7295007705688477,1.922560691833496,0.5965503454208374
225,2.737248420715332,1.9415651559829712,0.6018583178520203
226,2.744863986968994,1.9606473445892334,0.6077040433883667
227,2.7523486614227295,1.979798674583435,0.613844096660614
228,2.7597029209136963,1.9990108013153076,0.6199992895126343
229,2.76692795753479,2.018275499343872,0.6260077953338623
230,2.774024248123169,2.037584066390991,0.6317416429519653
231,2.7809929847717285,2.0569283962249756,0.6377454996109009
232,2.787834405899048,2.0762999057769775,0.644321620464325
233,2.7945499420166016,2.0956904888153076,0.6504473686218262
234,2.801140069961548,2.115091562271118,0.6561319828033447
235,2.807605743408203,2.1344945430755615,0.6613852977752686
236,2.8139476776123047,2.1538915634155273,0.6656473278999329
237,2.820166826248169,2.1732735633850098,0.6672041416168213
238,2.826263904571533,2.1926329135894775,0.6683211326599121
239,2.8322396278381348,2.211960554122925,0.6690115332603455
240,2.83809494972229,2.231248617172241,0.6692887544631958
241,2.8438308238983154,2.25048828125,0.669034481048584
242,2.849447727203369,2.269671678543091,0.663547933101654
243,2.8549466133117676,2.288789749145508,0.6580885648727417
244,2.860328435897827,2.3078346252441406,0.6528774499893188
245,2.865593910217285,2.3267979621887207,0.6477457880973816
246,2.870743989944458,2.3456709384918213,0.6426715850830078
247,2.875779151916504,2.364445447921753,0.6388143301010132
248,2.8807005882263184,2.383113145828247,0.6353790760040283
249,2.8855090141296387,2.401665449142456,0.632020890712738
250,2.890204906463623,2.4200940132141113,0.6287389397621155
251,2.894789695739746,2.4383907318115234,0.625532329082489
252,2.899263620376587,2.4565470218658447,0.6231298446655273
253,2.903627872467041,2.4745543003082275,0.6220589280128479
254,2.9078831672668457,2.4924044609069824,0.6210156083106995
255,2.9120302200317383,2.510089159011841,0.6199995875358582
256,2.916069746017456,2.527599811553955,0.6190104484558105
257,2.9200029373168945,2.5449280738830566,0.6180477142333984
258,2.923830509185791,2.562065601348877,0.617455244064331
259,2.9275529384613037,2.5790038108825684,0.617023766040802
260,2.931171417236328,2.5957348346710205,0.6166076064109802
261,2.9346866607666016,2.6122496128082275,0.6162064671516418
262,2.9380993843078613,2.628540277481079,0.6158199906349182
263,2.941410541534424,2.6445982456207275,0.6154477000236511
264,2.9446208477020264,2.6604151725769043,0.6153388023376465
265,2.9477312564849854,2.675982713699341,0.6153606176376343
266,2.950742244720459,2.6912922859191895,0.6153824329376221
267,2.9536550045013428,2.7063357830047607,0.6154041886329651
268,2.956470251083374,2.721104621887207,0.6154260039329529
269,2.95918869972229,2.7355902194976807,0.6154478192329407
270,2.9618113040924072,2.7497847080230713,0.6154695749282837
271,2.964338779449463,2.7636795043945312,0.6154913902282715
272,2.9667720794677734,2.777265787124634,0.6155132055282593
273,2.969111919403076,2.7905359268188477,0.6155349612236023
274,2.9713590145111084,2.803480863571167,0.6155567765235901
275,2.9735143184661865,2.8160927295684814,0.6155785918235779
276,2.975578546524048,2.8283627033233643,0.6156003475189209
277,2.977552652359009,2.840282678604126,0.6156221628189087
278,2.9794373512268066,2.851844072341919,0.6156439781188965
279,2.9812333583831787,2.8630387783050537,0.6156657338142395
280,2.9829418659210205,2.8738582134246826,0.6156875491142273
281,2.9845633506774902,2.884294033050537,0.6157093644142151
282,2.9860987663269043,2.8943378925323486,0.6157311797142029
283,2.987548828125,2.9039812088012695,0.6157529354095459
284,2.9889144897460938,2.9132158756256104,0.6157747507095337
285,2.990196466445923,2.9220333099365234,0.6157965660095215
286,2.9913954734802246,2.9304251670837402,0.6158183217048645
287,2.9925127029418945,2.938383102416992,0.6158401370048523
288,2.9935483932495117,2.9458987712860107,0.6158619523048401
289,2.994503974914551,2.9529635906219482,0.6158837080001831
290,2.99537992477417,2.9595694541931152,0.6159055233001709
291,2.9961771965026855,2.965707778930664,0.6159273386001587
292,2.996896266937256,2.971370220184326,0.6159490942955017
293,2.9975385665893555,2.976548433303833,0.6159709095954895
294,2.9981043338775635,2.981234073638916,0.6159927248954773
295,2.9985947608947754,2.9854185581207275,0.6160144805908203
296,2.9990103244781494,2.989093780517578,0.6160362958908081
297,2.999352216720581,2.99225115776062,0.6160581111907959
298,2.9996209144592285,2.994882345199585,0.6160798668861389
299,2.9998176097869873,2.996978998184204,0.6161016821861267
300,2.9999427795410156,2.99853253364563,0.6161234974861145
301,2.999997138977051,2.999534845352173,0.6161452531814575
302,3.0,2.9999775886535645,0.6161670684814453
